time,src_id,cntry,asn,src_port,dst_ip
1/31/2011 21:15,0.0.2.78,MA,6713,3290,1.202.0.0
1/31/2011 21:15,0.0.2.81,MA,6713,1849,1.1.1.0
1/31/2011 21:16,0.0.2.164,MA,36884,62446,1.239.0.0
1/31/2011 21:16,0.0.2.185,MA,6713,3376,1.208.0.0
1/31/2011 21:16,0.0.2.201,MA,6713,2224,1.210.0.0
1/31/2011 21:16,0.0.2.227,MA,36884,29474,1.20.1.0
1/31/2011 21:16,0.0.2.239,MA,6713,1675,1.34.1.0
1/31/2011 21:16,0.0.3.40,MA,6713,34888,1.46.1.0
1/31/2011 21:16,0.0.3.49,MA,6713,24510,1.234.0.0
1/31/2011 21:16,0.0.3.72,MA,6713,2745,1.215.0.0
1/31/2011 21:16,0.0.3.76,MA,6713,3348,1.233.0.0
1/31/2011 21:16,0.0.3.104,MA,6713,8071,1.39.1.0
1/31/2011 21:16,0.0.3.123,MA,6713,16490,1.4.1.0
1/31/2011 21:17,0.0.3.154,MA,36884,29625,1.248.0.0
1/31/2011 21:17,0.0.4.22,MA,6713,3049,1.67.1.0
1/31/2011 21:17,0.0.4.84,MA,6713,1682,1.77.1.0
1/31/2011 21:17,0.0.4.86,MA,6713,8613,1.239.0.0
1/31/2011 21:17,0.0.4.90,MA,6713,3523,1.21.1.0
1/31/2011 21:17,0.0.4.105,MA,6713,3424,1.62.1.0
1/31/2011 21:17,0.0.4.148,MA,36925,4765,1.50.1.0
1/31/2011 21:18,0.0.4.200,MA,6713,2565,1.204.0.0
1/31/2011 21:18,0.0.4.204,MA,6713,3125,1.41.1.0
1/31/2011 21:18,0.0.5.0,MA,36884,12588,1.66.1.0
1/31/2011 21:18,0.0.5.18,MA,36884,16147,1.224.0.0
1/31/2011 21:18,0.0.5.71,MA,6713,2974,1.84.1.0
1/31/2011 21:18,0.0.5.74,MA,6713,51024,1.66.1.0
1/31/2011 21:18,0.0.5.86,MA,6713,12058,1.11.1.0
1/31/2011 21:19,0.0.5.192,MA,36925,4439,1.41.1.0
1/31/2011 21:19,0.0.5.194,MA,6713,10308,1.60.1.0
1/31/2011 21:19,0.0.5.207,MA,6713,63161,1.84.1.0
1/31/2011 21:19,0.0.5.238,MA,6713,1192,1.59.1.0
1/31/2011 21:19,0.0.6.0,MA,6713,2550,1.67.1.0
1/31/2011 21:20,0.0.6.47,MA,6713,2788,1.72.1.0
1/31/2011 21:20,0.0.6.54,MA,6713,3348,1.81.1.0
1/31/2011 21:20,0.0.6.55,MA,6713,1212,1.56.1.0
1/31/2011 21:20,0.0.6.65,MA,6713,10377,1.66.1.0
1/31/2011 21:20,0.0.6.74,MA,6713,63035,1.51.0.0
1/31/2011 21:20,0.0.6.86,MA,6713,7190,1.78.1.0
1/31/2011 21:21,0.0.7.19,MA,6713,3694,1.198.0.0
1/31/2011 21:23,0.0.10.192,MA,6713,1210,1.81.1.0
1/31/2011 21:24,0.0.11.117,MA,6713,4750,1.23.0.0
1/31/2011 21:24,0.0.13.78,MA,6713,15470,1.9.1.0
1/31/2011 21:16,0.0.2.236,MD,31252,2181,1.217.0.0
1/31/2011 21:16,0.0.3.67,MD,8926,2425,1.51.1.0
1/31/2011 21:17,0.0.3.162,MD,31252,2380,1.31.1.0
1/31/2011 21:17,0.0.3.175,MD,8926,22865,1.216.0.0
1/31/2011 21:18,0.0.5.130,MD,8926,14730,1.42.1.0
1/31/2011 21:22,0.0.7.87,MD,8926,3523,1.67.1.0
1/31/2011 21:15,0.0.2.87,ME,15397,41244,1.222.0.0
1/31/2011 21:16,0.0.3.47,ME,8585,2201,1.10.1.0
1/31/2011 21:22,0.0.8.38,ME,8585,3244,1.55.0.0
1/31/2011 21:22,0.0.8.245,ME,8585,4433,1.64.1.0
1/31/2011 21:08,0.0.0.46,MK,34547,2562,1.41.0.0
1/31/2011 21:11,0.0.0.232,MK,6821,50950,1.67.0.0
1/31/2011 21:12,0.0.1.66,MK,6821,4868,1.121.0.0
1/31/2011 21:13,0.0.1.98,MK,34772,1024,1.61.0.0
1/31/2011 21:15,0.0.2.103,MK,6821,43187,1.208.0.0
1/31/2011 21:16,0.0.3.107,MK,6821,62334,1.59.1.0
1/31/2011 21:17,0.0.4.150,MK,6821,3330,1.12.1.0
1/31/2011 21:19,0.0.5.159,MK,6821,2001,1.248.0.0
1/31/2011 21:19,0.0.5.177,MK,39766,2443,1.255.0.0
1/31/2011 21:15,0.0.2.84,ML,21271,17683,1.203.0.0
1/31/2011 21:16,0.0.3.109,ML,30985,2094,1.238.0.0
1/31/2011 21:09,0.0.0.102,MR,29544,3475,1.55.0.0
1/31/2011 21:08,0.0.0.47,MX,8151,1543,1.1.0.0
1/31/2011 21:10,0.0.0.114,MX,8151,49889,1.9.0.0
1/31/2011 21:13,0.0.1.136,MX,11888,1941,1.171.0.0
1/31/2011 21:14,0.0.1.190,MX,28509,1822,1.208.0.0
1/31/2011 21:14,0.0.1.209,MX,8151,54697,1.171.0.0
1/31/2011 21:14,0.0.1.235,MX,8151,3608,1.93.0.0
1/31/2011 21:15,0.0.2.127,MX,13999,3879,1.213.0.0
1/31/2011 21:16,0.0.3.21,MX,8151,4066,1.42.1.0
1/31/2011 21:16,0.0.3.24,MX,8151,20031,1.225.0.0
1/31/2011 21:16,0.0.3.136,MX,8151,25947,1.209.0.0
1/31/2011 21:16,0.0.3.137,MX,8151,4384,1.45.1.0
1/31/2011 21:17,0.0.3.189,MX,8151,27333,1.36.1.0
1/31/2011 21:17,0.0.4.21,MX,8151,25438,1.29.1.0
1/31/2011 21:17,0.0.4.62,MX,8151,17047,1.219.0.0
1/31/2011 21:17,0.0.4.126,MX,8151,12721,1.27.1.0
1/31/2011 21:17,0.0.4.133,MX,18734,9988,1.10.1.0
1/31/2011 21:19,0.0.5.210,MX,8151,2222,1.86.1.0
1/31/2011 21:20,0.0.6.27,MX,28512,55931,1.81.1.0
1/31/2011 21:21,0.0.6.133,MX,8151,15671,1.107.0.0
1/31/2011 21:21,0.0.6.197,MX,8151,2578,1.61.1.0
1/31/2011 21:22,0.0.8.8,MX,8151,1672,1.25.0.0
1/31/2011 21:23,0.0.10.220,MX,8151,2527,1.83.0.0
1/31/2011 21:24,0.0.13.39,MX,8151,4263,1.210.0.0
1/31/2011 21:35,0.0.6.197,MX,8151,1343,1.168.25.0
1/31/2011 21:10,0.0.0.175,MY,4788,27006,1.59.0.0
1/31/2011 21:15,0.0.2.8,MY,4788,60192,1.236.0.0
1/31/2011 21:15,0.0.2.66,MY,4788,29541,1.218.0.0
1/31/2011 21:16,0.0.2.188,MY,17971,19532,1.249.0.0
1/31/2011 21:16,0.0.2.196,MY,4788,1929,1.26.1.0
1/31/2011 21:16,0.0.2.222,MY,4788,1456,1.12.1.0
1/31/2011 21:16,0.0.3.127,MY,24321,3382,1.43.1.0
1/31/2011 21:17,0.0.3.214,MY,4788,24942,1.219.0.0
1/31/2011 21:20,0.0.6.44,MY,4788,61125,1.53.1.0
1/31/2011 21:20,0.0.6.45,MY,4788,61124,1.53.1.0
1/31/2011 21:20,0.0.6.57,MY,10030,17432,1.85.1.0
1/31/2011 21:20,0.0.6.73,MY,4788,50266,1.72.1.0
1/31/2011 21:21,0.0.7.37,MY,4788,1132,1.238.0.0
1/31/2011 21:22,0.0.7.135,MY,4788,12338,1.89.0.0
1/31/2011 21:24,0.0.11.203,MY,4788,3259,1.89.0.0
1/31/2011 21:11,0.0.0.204,NG,29091,3635,1.87.0.0
1/31/2011 21:17,0.0.4.155,NG,29465,43140,1.45.1.0
1/31/2011 21:15,0.0.2.63,NI,7137,55785,1.245.0.0
1/31/2011 21:16,0.0.3.78,NP,17501,4253,1.46.1.0
1/31/2011 21:17,0.0.4.131,NZ,9790,2983,1.71.1.0
1/31/2011 21:17,0.0.3.226,PA,11556,19499,1.53.1.0
1/31/2011 21:09,0.0.0.59,PE,6147,1785,1.29.0.0
1/31/2011 21:09,0.0.0.86,PE,6147,3085,1.9.0.0
1/31/2011 21:12,0.0.1.44,PE,6147,29956,1.55.0.0
1/31/2011 21:13,0.0.1.126,PE,6147,62976,1.87.0.0
1/31/2011 21:15,0.0.2.115,PE,6147,2599,1.210.0.0
1/31/2011 21:15,0.0.2.151,PE,12252,35737,1.235.0.0
1/31/2011 21:16,0.0.2.193,PE,6147,14313,1.227.0.0
1/31/2011 21:16,0.0.2.235,PE,19180,2674,1.216.0.0
1/31/2011 21:16,0.0.3.17,PE,6147,50405,1.7.1.0
1/31/2011 21:17,0.0.3.167,PE,6147,22928,1.51.1.0
1/31/2011 21:17,0.0.3.196,PE,6147,12575,1.75.1.0
1/31/2011 21:17,0.0.3.209,PE,6147,57619,1.1.1.0
1/31/2011 21:17,0.0.4.55,PE,6147,62793,1.253.0.0
1/31/2011 21:17,0.0.4.134,PE,6147,27754,1.29.1.0
1/31/2011 21:18,0.0.0.59,PE,6147,2205,1.203.0.0
1/31/2011 21:18,0.0.5.48,PE,6147,2484,1.42.1.0
1/31/2011 21:18,0.0.5.122,PE,6147,17279,1.21.1.0
1/31/2011 21:18,0.0.5.131,PE,12252,49995,1.61.1.0
1/31/2011 21:18,0.0.5.138,PE,6147,2030,1.6.1.0
1/31/2011 21:19,0.0.5.208,PE,6147,23336,1.85.1.0
1/31/2011 21:21,0.0.6.120,PE,6147,10382,1.57.0.0
1/31/2011 21:14,0.0.1.171,PH,9497,57043,1.200.0.0
1/31/2011 21:14,0.0.1.194,PH,9299,37357,1.191.0.0
1/31/2011 21:14,0.0.1.244,PH,9299,41622,1.117.0.0
1/31/2011 21:15,0.0.2.35,PH,4775,42264,1.226.0.0
1/31/2011 21:15,0.0.2.133,PH,24106,7022,1.235.0.0
1/31/2011 21:16,0.0.2.163,PH,4775,20975,1.1.1.0
1/31/2011 21:16,0.0.3.45,PH,4775,13531,1.210.0.0
1/31/2011 21:17,0.0.4.51,PH,9299,2566,1.216.0.0
1/31/2011 21:18,0.0.4.237,PH,10139,2781,1.28.1.0
1/31/2011 21:18,0.0.5.15,PH,4775,49631,1.217.0.0
1/31/2011 21:18,0.0.5.75,PH,6648,3516,1.9.1.0
1/31/2011 21:18,0.0.5.126,PH,10139,40778,1.60.1.0
1/31/2011 21:19,0.0.5.235,PH,9299,2071,1.19.1.0
1/31/2011 21:22,0.0.8.89,PH,24106,64199,1.34.1.0
1/31/2011 21:23,0.0.9.124,PH,9299,3563,1.191.0.0
1/31/2011 21:24,0.0.13.133,PH,9299,59873,1.79.1.0
1/31/2011 21:09,0.0.0.60,PK,23674,3999,1.45.0.0
1/31/2011 21:15,0.0.0.60,PK,23674,4051,1.223.0.0
1/31/2011 21:15,0.0.2.83,PK,23966,3944,1.0.1.0
1/31/2011 21:16,0.0.2.247,PK,45595,4006,1.253.0.0
1/31/2011 21:16,0.0.2.249,PK,45595,10476,1.163.0.0
1/31/2011 21:16,0.0.3.125,PK,45595,4079,1.207.0.0
1/31/2011 21:17,0.0.3.188,PK,45669,17007,1.3.1.0
1/31/2011 21:17,0.0.3.249,PK,38710,43935,1.5.1.0
1/31/2011 21:17,0.0.4.48,PK,45595,10697,1.71.1.0
1/31/2011 21:18,0.0.5.31,PK,45595,4097,1.37.1.0
1/31/2011 21:19,0.0.5.186,PK,45595,15407,1.2.1.0
1/31/2011 21:19,0.0.5.223,PK,38193,17166,1.71.1.0
1/31/2011 21:19,0.0.5.228,PK,45595,2494,1.72.1.0
1/31/2011 21:20,0.0.6.14,PK,45595,14574,1.55.1.0
1/31/2011 21:21,0.0.6.136,PK,45595,17700,1.109.0.0
1/31/2011 21:22,0.0.7.132,PK,23750,47398,1.244.0.0
1/31/2011 21:23,0.0.9.97,PK,45595,2722,1.87.0.0
1/31/2011 21:23,0.0.9.174,PK,45595,3205,1.10.1.0
1/31/2011 21:09,0.0.0.63,PL,12476,3519,1.49.0.0
1/31/2011 21:09,0.0.0.72,PL,5617,3972,1.43.0.0
1/31/2011 21:09,0.0.0.77,PL,35112,63126,1.47.0.0
1/31/2011 21:09,0.0.0.88,PL,51944,3661,1.21.0.0
1/31/2011 21:10,0.0.0.160,PL,20960,2072,1.45.0.0
1/31/2011 21:10,0.0.0.174,PL,5617,1539,1.19.0.0
1/31/2011 21:11,0.0.0.229,PL,43447,2846,1.13.0.0
1/31/2011 21:11,0.0.0.242,PL,41522,2594,1.107.0.0
1/31/2011 21:13,0.0.1.119,PL,29649,61465,1.59.0.0
1/31/2011 21:13,0.0.1.123,PL,5617,61999,1.97.0.0
1/31/2011 21:13,0.0.1.147,PL,5617,2675,1.79.0.0
1/31/2011 21:13,0.0.1.149,PL,43939,4366,1.111.0.0
1/31/2011 21:14,0.0.1.218,PL,12741,28267,1.219.0.0
1/31/2011 21:14,0.0.1.241,PL,5617,18954,1.128.0.0
1/31/2011 21:14,0.0.1.243,PL,15857,1208,1.228.0.0
1/31/2011 21:15,0.0.2.44,PL,5617,1918,1.228.0.0
1/31/2011 21:15,0.0.2.100,PL,5617,4434,1.211.0.0
1/31/2011 21:15,0.0.2.106,PL,43447,1413,1.6.1.0
1/31/2011 21:15,0.0.2.155,PL,5617,1202,1.163.0.0
1/31/2011 21:16,0.0.2.194,PL,8308,61583,1.245.0.0
1/31/2011 21:16,0.0.2.255,PL,5617,10852,1.18.1.0
1/31/2011 21:16,0.0.3.61,PL,5617,14329,1.247.0.0
1/31/2011 21:16,0.0.3.84,PL,8308,40931,1.235.0.0
1/31/2011 21:17,0.0.3.229,PL,13110,1328,1.223.0.0
1/31/2011 21:17,0.0.3.251,PL,5617,1308,1.25.1.0
1/31/2011 21:17,0.0.4.2,PL,51566,3149,1.245.0.0
1/31/2011 21:17,0.0.4.53,PL,5617,49507,1.217.0.0
1/31/2011 21:17,0.0.4.59,PL,12912,3268,1.17.1.0
1/31/2011 21:17,0.0.4.70,PL,43447,54968,1.36.1.0
1/31/2011 21:17,0.0.4.122,PL,21021,1243,1.191.0.0
1/31/2011 21:17,0.0.4.158,PL,29314,1433,1.251.0.0
1/31/2011 21:18,0.0.4.180,PL,5617,52731,1.201.0.0
1/31/2011 21:18,0.0.5.17,PL,5617,1308,1.235.0.0
1/31/2011 21:18,0.0.5.21,PL,12741,54247,1.73.1.0
1/31/2011 21:18,0.0.5.32,PL,5617,2147,1.220.0.0
1/31/2011 21:18,0.0.5.44,PL,43420,4116,1.41.1.0
1/31/2011 21:18,0.0.5.76,PL,42739,4669,1.247.0.0
1/31/2011 21:18,0.0.5.90,PL,20960,2326,1.69.1.0
1/31/2011 21:18,0.0.5.105,PL,12741,4582,1.255.0.0
1/31/2011 21:18,0.0.5.124,PL,5617,62490,1.240.0.0
1/31/2011 21:18,0.0.5.135,PL,6714,1485,1.62.1.0
1/31/2011 21:18,0.0.5.137,PL,5617,1060,1.4.1.0
1/31/2011 21:19,0.0.5.187,PL,5617,2269,1.40.1.0
1/31/2011 21:19,0.0.5.226,PL,5617,3427,1.52.1.0
1/31/2011 21:19,0.0.5.241,PL,5617,2191,1.78.1.0
1/31/2011 21:19,0.0.5.248,PL,5617,52823,1.62.1.0
1/31/2011 21:20,0.0.6.78,PL,29314,3208,1.74.1.0
1/31/2011 21:22,0.0.7.127,PL,12912,4545,1.243.0.0
1/31/2011 21:23,0.0.9.214,PL,20960,4611,1.37.0.0
1/31/2011 21:23,0.0.10.155,PL,5617,1287,1.41.1.0
1/31/2011 21:23,0.0.11.99,PL,12741,19037,1.2.1.0
1/31/2011 21:24,0.0.13.116,PL,5617,3677,1.250.0.0
1/31/2011 21:27,0.0.18.140,PL,29314,1979,1.224.0.0
1/31/2011 21:09,0.0.0.61,PS,12975,3136,1.7.0.0
1/31/2011 21:10,0.0.0.170,PS,3.742,12444,1.37.0.0
1/31/2011 21:10,0.0.0.172,PS,12975,13285,1.69.0.0
1/31/2011 21:14,0.0.1.228,PS,12975,1913,1.223.0.0
1/31/2011 21:15,0.0.2.142,PS,12975,1586,1.12.1.0
1/31/2011 21:16,0.0.2.189,PS,42314,2322,1.245.0.0
1/31/2011 21:16,0.0.3.30,PS,12975,15182,1.201.0.0
1/31/2011 21:17,0.0.4.3,PS,12975,1177,1.83.1.0
1/31/2011 21:17,0.0.4.80,PS,12975,2796,1.201.0.0
1/31/2011 21:17,0.0.4.89,PS,12975,54322,1.59.1.0
1/31/2011 21:17,0.0.4.118,PS,12975,1969,1.226.0.0
1/31/2011 21:18,0.0.4.189,PS,12975,56101,1.55.1.0
1/31/2011 21:18,0.0.5.107,PS,12975,2332,1.238.0.0
1/31/2011 21:19,0.0.5.184,PS,12975,1991,1.20.1.0
1/31/2011 21:21,0.0.6.205,PS,12975,19659,1.86.1.0
1/31/2011 21:21,0.0.6.228,PS,12975,2739,1.245.0.0
1/31/2011 21:23,0.0.9.225,PS,12975,55232,1.85.1.0
1/31/2011 21:08,0.0.0.45,PY,19037,3262,1.9.0.0
1/31/2011 21:11,0.0.0.201,QA,42298,61330,1.57.0.0
1/31/2011 21:07,0.0.0.5,RO,8708,2799,1.1.0.0
1/31/2011 21:07,0.0.0.6,RO,50887,2889,1.11.0.0
1/31/2011 21:07,0.0.0.8,RO,31102,4436,1.15.0.0
1/31/2011 21:08,0.0.0.12,RO,8708,3866,1.23.0.0
1/31/2011 21:08,0.0.0.15,RO,9050,22729,1.15.0.0
1/31/2011 21:08,0.0.0.18,RO,9050,27448,1.19.0.0
1/31/2011 21:08,0.0.0.22,RO,34630,1194,1.9.0.0
1/31/2011 21:08,0.0.0.30,RO,9050,11370,1.35.0.0
1/31/2011 21:08,0.0.0.31,RO,8708,2422,1.13.0.0
1/31/2011 21:08,0.0.0.48,RO,8708,1972,1.21.0.0
1/31/2011 21:09,0.0.0.55,RO,8708,4452,1.5.0.0
1/31/2011 21:09,0.0.0.70,RO,34711,4779,1.1.0.0
1/31/2011 21:09,0.0.0.78,RO,8708,1135,1.57.0.0
1/31/2011 21:10,0.0.0.132,RO,44605,4009,1.33.0.0
1/31/2011 21:10,0.0.0.142,RO,8708,2466,1.67.0.0
1/31/2011 21:10,0.0.0.145,RO,15858,2670,1.59.0.0
1/31/2011 21:10,0.0.0.146,RO,8708,36424,1.31.0.0
1/31/2011 21:10,0.0.0.173,RO,9050,25576,1.87.0.0
1/31/2011 21:10,0.0.0.177,RO,6830,2204,1.69.0.0
1/31/2011 21:11,0.0.0.194,RO,8708,3579,1.93.0.0
1/31/2011 21:11,0.0.0.198,RO,8708,2977,1.85.0.0
1/31/2011 21:11,0.0.0.219,RO,34060,4217,1.71.0.0
1/31/2011 21:11,0.0.0.240,RO,8708,4711,1.87.0.0
1/31/2011 21:11,0.0.0.250,RO,8708,4403,1.99.0.0
1/31/2011 21:11,0.0.0.251,RO,9050,13536,1.61.0.0
1/31/2011 21:11,0.0.0.252,RO,8708,2265,1.23.0.0
1/31/2011 21:11,0.0.1.4,RO,15471,4077,1.91.0.0
1/31/2011 21:12,0.0.1.14,RO,8708,3836,1.57.0.0
1/31/2011 21:12,0.0.1.23,RO,8708,2675,1.41.0.0
1/31/2011 21:12,0.0.1.34,RO,9050,27216,1.101.0.0
1/31/2011 21:12,0.0.1.38,RO,42578,3018,1.109.0.0
1/31/2011 21:12,0.0.1.61,RO,9050,21580,1.119.0.0
1/31/2011 21:13,0.0.1.100,RO,8708,1913,1.99.0.0
1/31/2011 21:13,0.0.1.120,RO,8708,4645,1.79.0.0
1/31/2011 21:13,0.0.1.145,RO,9050,10262,1.97.0.0
1/31/2011 21:13,0.0.1.151,RO,9050,2323,1.81.0.0
1/31/2011 21:14,0.0.1.162,RO,8708,1821,1.85.0.0
1/31/2011 21:14,0.0.1.178,RO,51102,1222,1.91.0.0
1/31/2011 21:14,0.0.1.188,RO,8708,4232,1.115.0.0
1/31/2011 21:14,0.0.1.191,RO,49674,3081,1.209.0.0
1/31/2011 21:14,0.0.1.192,RO,51102,4449,1.210.0.0
1/31/2011 21:14,0.0.1.201,RO,35512,3637,1.97.0.0
1/31/2011 21:14,0.0.1.207,RO,8708,3161,1.197.0.0
1/31/2011 21:15,0.0.2.10,RO,12302,37009,1.55.0.0
1/31/2011 21:15,0.0.2.26,RO,9050,12757,1.223.0.0
1/31/2011 21:15,0.0.2.52,RO,41749,4252,1.119.0.0
1/31/2011 21:15,0.0.2.61,RO,48161,3022,1.214.0.0
1/31/2011 21:15,0.0.2.105,RO,9050,28989,1.226.0.0
1/31/2011 21:15,0.0.2.119,RO,9050,10860,1.9.1.0
1/31/2011 21:15,0.0.2.125,RO,9050,24807,1.229.0.0
1/31/2011 21:15,0.0.2.129,RO,9050,27960,1.11.1.0
1/31/2011 21:16,0.0.2.167,RO,6830,1609,1.203.0.0
1/31/2011 21:16,0.0.2.172,RO,8708,2319,1.223.0.0
1/31/2011 21:16,0.0.2.210,RO,8708,3775,1.212.0.0
1/31/2011 21:16,0.0.2.230,RO,47148,60887,1.251.0.0
1/31/2011 21:16,0.0.2.246,RO,8708,1674,1.200.0.0
1/31/2011 21:16,0.0.3.0,RO,8708,2424,1.220.0.0
1/31/2011 21:16,0.0.3.6,RO,8953,48927,1.237.0.0
1/31/2011 21:16,0.0.3.7,RO,8953,37388,1.250.0.0
1/31/2011 21:16,0.0.3.12,RO,40997,63777,1.239.0.0
1/31/2011 21:16,0.0.3.16,RO,9050,26167,1.205.0.0
1/31/2011 21:16,0.0.3.19,RO,43491,2782,1.222.0.0
1/31/2011 21:16,0.0.3.26,RO,30890,2286,1.207.0.0
1/31/2011 21:16,0.0.0.177,RO,6830,2722,1.24.1.0
1/31/2011 21:16,0.0.3.35,RO,6830,3152,1.26.1.0
1/31/2011 21:16,0.0.3.87,RO,9050,61913,1.33.1.0
1/31/2011 21:16,0.0.3.105,RO,48161,2300,1.20.1.0
1/31/2011 21:16,0.0.3.106,RO,34955,4526,1.40.1.0
1/31/2011 21:16,0.0.3.135,RO,8708,4877,1.244.0.0
1/31/2011 21:16,0.0.3.142,RO,9050,12468,1.65.1.0
1/31/2011 21:16,0.0.3.143,RO,6830,3353,1.246.0.0
1/31/2011 21:16,0.0.3.144,RO,5483,7554,1.211.0.0
1/31/2011 21:17,0.0.3.149,RO,6830,3068,1.10.1.0
1/31/2011 21:17,0.0.3.158,RO,8751,1673,1.68.1.0
1/31/2011 21:17,0.0.3.160,RO,8708,23995,1.249.0.0
1/31/2011 21:17,0.0.3.191,RO,8708,1415,1.255.0.0
1/31/2011 21:17,0.0.3.206,RO,50886,10422,1.39.1.0
1/31/2011 21:17,0.0.3.207,RO,50604,4233,1.30.1.0
1/31/2011 21:17,0.0.3.235,RO,9050,27699,1.80.1.0
1/31/2011 21:17,0.0.3.242,RO,50018,2595,1.207.0.0
1/31/2011 21:17,0.0.3.244,RO,9050,18768,1.243.0.0
1/31/2011 21:17,0.0.4.9,RO,48878,56800,1.210.0.0
1/31/2011 21:17,0.0.4.32,RO,8708,1587,1.248.0.0
1/31/2011 21:17,0.0.4.47,RO,8953,40209,1.240.0.0
1/31/2011 21:17,0.0.4.61,RO,8708,2040,1.254.0.0
1/31/2011 21:17,0.0.4.85,RO,8708,1253,1.20.1.0
1/31/2011 21:17,0.0.4.109,RO,8708,1973,1.243.0.0
1/31/2011 21:17,0.0.4.139,RO,8708,1236,1.11.1.0
1/31/2011 21:17,0.0.4.141,RO,8708,7476,1.213.0.0
1/31/2011 21:17,0.0.4.142,RO,38941,1223,1.68.1.0
1/31/2011 21:17,0.0.4.151,RO,41852,3367,1.31.1.0
1/31/2011 21:17,0.0.4.160,RO,9050,26926,1.32.1.0
1/31/2011 21:17,0.0.4.166,RO,6910,1597,1.253.0.0
1/31/2011 21:18,0.0.4.182,RO,8708,9728,1.202.0.0
1/31/2011 21:18,0.0.4.205,RO,8708,8273,1.241.0.0
1/31/2011 21:18,0.0.4.215,RO,9050,31361,1.5.1.0
1/31/2011 21:18,0.0.4.241,RO,9050,11071,1.48.1.0
1/31/2011 21:18,0.0.5.5,RO,6830,3213,1.32.1.0
1/31/2011 21:18,0.0.5.10,RO,31605,2371,1.8.1.0
1/31/2011 21:18,0.0.5.26,RO,9050,22908,1.36.1.0
1/31/2011 21:18,0.0.5.42,RO,8708,2543,1.222.0.0
1/31/2011 21:18,0.0.5.59,RO,9050,14403,1.25.1.0
1/31/2011 21:18,0.0.5.60,RO,34711,4439,1.44.1.0
1/31/2011 21:18,0.0.5.62,RO,9050,13533,1.227.0.0
1/31/2011 21:18,0.0.5.83,RO,6830,4508,1.87.1.0
1/31/2011 21:18,0.0.5.115,RO,8708,3932,1.239.0.0
1/31/2011 21:18,0.0.5.125,RO,8708,4400,1.241.0.0
1/31/2011 21:18,0.0.5.128,RO,9050,20255,1.22.1.0
1/31/2011 21:19,0.0.5.152,RO,21220,4635,1.85.1.0
1/31/2011 21:19,0.0.5.155,RO,6830,3095,1.48.1.0
1/31/2011 21:19,0.0.5.171,RO,9050,25907,1.252.0.0
1/31/2011 21:19,0.0.5.182,RO,6830,4789,1.0.1.0
1/31/2011 21:19,0.0.5.197,RO,9050,21533,1.61.1.0
1/31/2011 21:19,0.0.5.198,RO,35002,2667,1.24.1.0
1/31/2011 21:19,0.0.5.232,RO,34711,60254,1.74.1.0
1/31/2011 21:20,0.0.6.10,RO,9050,13016,1.34.1.0
1/31/2011 21:20,0.0.6.22,RO,8708,3415,1.60.1.0
1/31/2011 21:20,0.0.6.39,RO,8708,1528,1.47.1.0
1/31/2011 21:20,0.0.6.53,RO,12302,45308,1.57.1.0
1/31/2011 21:20,0.0.6.60,RO,39411,4524,1.86.1.0
1/31/2011 21:20,0.0.6.61,RO,9050,14895,1.84.1.0
1/31/2011 21:20,0.0.1.34,RO,9050,28360,1.88.1.0
1/31/2011 21:20,0.0.6.71,RO,34944,1379,1.71.1.0
1/31/2011 21:20,0.0.6.79,RO,9050,13552,1.81.0.0
1/31/2011 21:20,0.0.6.81,RO,6830,2084,1.91.0.0
1/31/2011 21:21,0.0.6.103,RO,9050,1663,1.20.1.0
1/31/2011 21:21,0.0.6.112,RO,8708,2799,1.65.1.0
1/31/2011 21:21,0.0.6.122,RO,8953,33307,1.127.0.0
1/31/2011 21:21,0.0.6.190,RO,2614,2882,1.41.1.0
1/31/2011 21:21,0.0.6.217,RO,6830,1780,1.73.0.0
1/31/2011 21:21,0.0.7.70,RO,8708,57309,1.42.1.0
1/31/2011 21:22,0.0.7.205,RO,8708,4766,1.219.0.0
1/31/2011 21:22,0.0.8.74,RO,48161,3887,1.85.0.0
1/31/2011 21:22,0.0.8.103,RO,6830,1744,1.105.0.0
1/31/2011 21:22,0.0.8.214,RO,8708,2827,1.24.1.0
1/31/2011 21:22,0.0.8.222,RO,8708,4173,1.34.1.0
1/31/2011 21:22,0.0.9.59,RO,8953,34859,1.113.0.0
1/31/2011 21:23,0.0.9.196,RO,9050,21842,1.50.1.0
1/31/2011 21:23,0.0.11.97,RO,9050,17383,1.7.1.0
1/31/2011 21:23,0.0.11.112,RO,9050,29575,1.27.1.0
1/31/2011 21:24,0.0.11.158,RO,9050,10617,1.82.1.0
1/31/2011 21:24,0.0.11.213,RO,9050,22446,1.99.0.0
1/31/2011 21:24,0.0.12.143,RO,8708,3950,1.88.1.0
1/31/2011 21:25,0.0.14.232,RO,9050,26353,1.65.0.0
1/31/2011 21:35,0.0.37.194,RO,9050,25137,1.23.1.0
1/31/2011 23:46,0.1.46.56,RO,39650,2387,1.25.77.1
2/1/2011 13:56,0.4.170.199,RO,9050,18409,1.228.227.13
1/31/2011 21:09,0.0.0.52,RS,31042,1271,1.25.0.0
1/31/2011 21:10,0.0.0.162,RS,29170,2568,1.63.0.0
1/31/2011 21:11,0.0.0.222,RS,29170,3725,1.35.0.0
1/31/2011 21:11,0.0.0.241,RS,8400,57804,1.103.0.0
1/31/2011 21:12,0.0.1.68,RS,33983,2604,1.79.0.0
